,startedAt,updatedAt,market,resolution,Low,High,Open,Close,baseTokenVolume,trades,usdVolume,startingOpenInterest,percent_change,macd,macd_signal,macd_hist,ma8,ma55,ma13,ma21,ma99,ma200,upper,middle,lower,rsi,atr
58,2023-09-28T03:45:00.000Z,2023-09-28T03:45:59.864Z,ETC-USD,15MINS,15.35,15.35,15.35,15.35,56,1,859.6,39713.5,0.0006518904823988869,0.012662095285946862,0.02664177616811282,-0.01397968088216596,15.380937001288386,,15.38724522003559,15.380976278047179,,,15.49494456614187,15.393500000000007,15.292055433858144,14.668144855539003,0.03523492629646818
57,2023-09-28T04:00:00.000Z,2023-09-28T04:10:50.318Z,ETC-USD,15MINS,15.34,15.36,15.35,15.34,1370.4,19,21032.504,39713.5,-0.0013020833333332593,0.007950692310359386,0.022903559396562134,-0.014952867086202748,15.371839889890966,,15.380495902887649,15.377251161861071,,,15.493388826467378,15.394500000000004,15.295611173532631,7.951264302065169,0.03447317998164475
56,2023-09-28T04:15:00.000Z,2023-09-28T04:29:12.649Z,ETC-USD,15MINS,15.32,15.36,15.32,15.36,980.9,27,15048.584,40142.2,0.0,0.005764257588056765,0.01947569903486106,-0.013711441446804296,15.36920880324853,,15.377567916760842,15.375682874419155,,,15.489541882409963,15.397000000000006,15.304458117590048,67.49337896200255,0.03474952098256247
55,2023-09-28T04:30:00.000Z,2023-09-28T04:44:57.006Z,ETC-USD,15MINS,15.35,15.37,15.36,15.36,1354.6,23,20800.338,40088.0,-0.0013003901170351995,0.003985549385818743,0.016377669105052596,-0.012392119719233853,15.367162402526635,,15.375058214366437,15.374257158562868,,,15.487556162054474,15.398500000000007,15.30944383794554,67.49337896200255,0.03401204493343432
54,2023-09-28T04:45:00.000Z,2023-09-28T04:58:38.414Z,ETC-USD,15MINS,15.37,15.38,15.37,15.38,524,19,8053.968,40311.2,0.0,0.004141996812718318,0.013930534646585741,-0.009788537833867423,15.37001520196516,,15.37576418374266,15.374779235057153,,,15.484880867901198,15.401000000000007,15.317119132098815,90.93871118867447,0.03331144268676267
53,2023-09-28T05:00:00.000Z,2023-09-28T05:08:38.716Z,ETC-USD,15MINS,15.38,15.39,15.39,15.38,674.6,25,10376.988,40064.8,-0.0012987012987012436,0.004217367340199729,0.011987901185308538,-0.007770533845108809,15.372234045972903,,15.376369300350852,15.375253850051957,,,15.484365041127447,15.402000000000006,15.319634958872566,90.93871118867447,0.03214587055242453
52,2023-09-28T05:15:00.000Z,2023-09-28T05:29:54.930Z,ETC-USD,15MINS,15.39,15.4,15.39,15.4,505.2,11,7777.628,40155.1,-0.0012970168612191912,0.005823798752441434,0.010755080698735117,-0.004931281946293683,15.378404257978925,,15.379745114586445,15.377503500047233,,,15.480498447189357,15.400000000000006,15.319501552810655,97.66761688953981,0.03153857702480328
51,2023-09-28T05:30:00.000Z,2023-09-28T05:44:54.016Z,ETC-USD,15MINS,15.38,15.42,15.41,15.42,1431.6,39,22034.521,40360.7,0.0006489292667100077,0.008611472380238183,0.01032635903503573,-0.0017148866547975466,15.38764775620583,,15.385495812502667,15.381366818224757,,,15.477968348087094,15.399000000000006,15.320031651912918,99.0614901668991,0.031961648173563076
50,2023-09-28T05:45:00.000Z,2023-09-28T05:58:55.479Z,ETC-USD,15MINS,15.39,15.41,15.41,15.41,589.2,18,9076.593,40629.6,0.0019505851755525772,0.009899689924749211,0.010241025212978426,-0.0003413352882292147,15.392614921493424,,15.38899641071657,15.383969834749779,,,15.475871689333056,15.398000000000007,15.320128310666957,62.00575658657178,0.03186356576488489
49,2023-09-28T06:00:00.000Z,2023-09-28T06:14:09.610Z,ETC-USD,15MINS,15.38,15.4,15.4,15.38,1257.4,25,19356.715,40264.8,-0.0038860103626942033,0.00840299780236009,0.009873419730854758,-0.0014704219284946678,15.389811605605997,,15.387711209185632,15.383608940681617,,,15.473562877716759,15.396000000000006,15.318437122283253,19.111577982156046,0.03177038747664061
